phenocode	phenotype	category	num_cases	num_controls	path_bucket	path_https
K11_UC_STRICT2	Ulcerative colitis (strict definition, require KELA, min 2 HDR)	XI Diseases of the digestive system (K11_)	6435	446419	gs://finngen-public-data-r11/summary_stats/finngen_R11_K11_UC_STRICT2.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_K11_UC_STRICT2.gz
K11_UC_STRICT_PSC	Ulcerative colitis (strict) with PSC	Gastrointestinal endpoints	261	438277	gs://finngen-public-data-r11/summary_stats/finngen_R11_K11_UC_STRICT_PSC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_K11_UC_STRICT_PSC.gz
K11_UMBHER	Umbilical hernia	XI Diseases of the digestive system (K11_)	10575	387841	gs://finngen-public-data-r11/summary_stats/finngen_R11_K11_UMBHER.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_K11_UMBHER.gz
K11_VASCINT	Vascular disorders of the intestines	XI Diseases of the digestive system (K11_)	2218	360393	gs://finngen-public-data-r11/summary_stats/finngen_R11_K11_VASCINT.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_K11_VASCINT.gz
K11_VENTHER	Ventral hernia	XI Diseases of the digestive system (K11_)	9263	387841	gs://finngen-public-data-r11/summary_stats/finngen_R11_K11_VENTHER.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_K11_VENTHER.gz
K11_VOLVU	Volvulus	XI Diseases of the digestive system (K11_)	841	360393	gs://finngen-public-data-r11/summary_stats/finngen_R11_K11_VOLVU.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_K11_VOLVU.gz
KELA_DIAB_INSUL_EXMORE	Diabetes, insulin treatment (Kela reimbursement) (more control exclusions)	Diabetes endpoints	68356	368997	gs://finngen-public-data-r11/summary_stats/finngen_R11_KELA_DIAB_INSUL_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KELA_DIAB_INSUL_EXMORE.gz
KRA_PSY_ALCOH_EXMORE	Alcohol abuse, main dg (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	5974	330460	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_ALCOH_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_ALCOH_EXMORE.gz
KRA_PSY_ANXIETY_EXMORE	Anxiety disorders (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	50486	330460	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_ANXIETY_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_ANXIETY_EXMORE.gz
KRA_PSY_ANYMENTAL	Any mental disorder	Psychiatric endpoints from Katri Räikkönen	123273	330460	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_ANYMENTAL.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_ANYMENTAL.gz
KRA_PSY_ANYMENTAL_SUICID_PREG_NERV_EXMORE	Any mental disorder, or suicide (or attempt), or psychic disorders complicating pregnancy, partum or puerperium or nerve system disorders (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	12933	329610	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_ANYMENTAL_SUICID_PREG_NERV_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_ANYMENTAL_SUICID_PREG_NERV_EXMORE.gz
KRA_PSY_AUTISM_EXMORE	Autism spe (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	767	330460	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_AUTISM_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_AUTISM_EXMORE.gz
KRA_PSY_BEHAV_EXMORE	Behavioural disorders (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	736	330460	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_BEHAV_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_BEHAV_EXMORE.gz
KRA_PSY_CHILDEMOT_EXMORE	Emotional disorders starting during childhood or adolescence (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	1860	330460	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_CHILDEMOT_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_CHILDEMOT_EXMORE.gz
KRA_PSY_CHILDOTH_EXMORE	Other disorders starting during childhood or adolescence (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	1854	330460	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_CHILDOTH_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_CHILDOTH_EXMORE.gz
KRA_PSY_CHILDSOC_EXMORE	Social disorders starting during childhood or adolescence (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	260	330460	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_CHILDSOC_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_CHILDSOC_EXMORE.gz
KRA_PSY_CODUCTEMOT_EXMORE	Mixed disorders of conduct and emotions (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	851	330460	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_CODUCTEMOT_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_CODUCTEMOT_EXMORE.gz
KRA_PSY_DEMENTIA_EXMORE	Any dementia (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	18216	330460	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_DEMENTIA_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_DEMENTIA_EXMORE.gz
KRA_PSY_DEVWIDE_EXMORE	Wide developmental disorders (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	1013	330460	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_DEVWIDE_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_DEVWIDE_EXMORE.gz
KRA_PSY_EATING_EXMORE	KRA_PSY_EATING (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	3525	330460	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_EATING_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_EATING_EXMORE.gz
KRA_PSY_HYPERKIN_EXMORE	Hyperkinetic disorders (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	3964	330460	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_HYPERKIN_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_HYPERKIN_EXMORE.gz
KRA_PSY_MENTALRET_EXMORE	Mental retardation (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	1329	330392	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_MENTALRET_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_MENTALRET_EXMORE.gz
KRA_PSY_MOTOR_EXMORE	Motor disorders (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	511	330460	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_MOTOR_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_MOTOR_EXMORE.gz
KRA_PSY_PERSON_EXMORE	Personality disorders (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	11914	330456	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_PERSON_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_PERSON_EXMORE.gz
KRA_PSY_PUERPER_EXMORE	Mental and behavioural disorders of puerperium, not classified elsewhere (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	366	183346	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_PUERPER_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_PUERPER_EXMORE.gz
KRA_PSY_SCHIZODEL_EXMORE	Schizophrenia or delusion (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	14529	330460	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_SCHIZODEL_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_SCHIZODEL_EXMORE.gz
KRA_PSY_SLEEP_NONORG_EXMORE	Nonorganic sleeping disorders (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	7139	330460	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_SLEEP_NONORG_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_SLEEP_NONORG_EXMORE.gz
KRA_PSY_SPEELING_EXMORE	Speech and linguistic disorders (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	3310	330460	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_SPEELING_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_SPEELING_EXMORE.gz
KRA_PSY_SUBSTANCE_EXMORE	Substance abuse (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	27791	330460	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_SUBSTANCE_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_SUBSTANCE_EXMORE.gz
KRA_PSY_TIC	Tic disorders	Psychiatric endpoints from Katri Räikkönen	420	453313	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_TIC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_TIC.gz
KRA_PSY_TIC_EXMORE	Tic disorders (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	420	330460	gs://finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_TIC_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_KRA_PSY_TIC_EXMORE.gz
L12_ABSCESS_CUT	Cutaneous abscess, furuncle and carbuncle	XII Diseases of the skin and subcutaneous tissue (L12_)	10296	426987	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_ABSCESS_CUT.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_ABSCESS_CUT.gz
L12_ACANTHNIGRICANS	Acanthosis nigricans	XII Diseases of the skin and subcutaneous tissue (L12_)	108	423041	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_ACANTHNIGRICANS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_ACANTHNIGRICANS.gz
L12_ACANTHOLYTIC	Other acantholytic disorders	XII Diseases of the skin and subcutaneous tissue (L12_)	76	451899	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_ACANTHOLYTIC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_ACANTHOLYTIC.gz
L12_ACNE	Acne	XII Diseases of the skin and subcutaneous tissue (L12_)	3982	432686	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_ACNE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_ACNE.gz
L12_ACNEKELOID	Acne keloid	XII Diseases of the skin and subcutaneous tissue (L12_)	53	432686	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_ACNEKELOID.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_ACNEKELOID.gz
L12_ACNE_CONGLOBLATA	Acne conglobata	XII Diseases of the skin and subcutaneous tissue (L12_)	175	432686	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_ACNE_CONGLOBLATA.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_ACNE_CONGLOBLATA.gz
L12_ACNE_NAS	Other  and unspecified acne	XII Diseases of the skin and subcutaneous tissue (L12_)	446	432686	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_ACNE_NAS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_ACNE_NAS.gz
L12_ACNE_VARIOLIFORMIS	Acne varioliformis	XII Diseases of the skin and subcutaneous tissue (L12_)	83	432686	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_ACNE_VARIOLIFORMIS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_ACNE_VARIOLIFORMIS.gz
L12_ACQKERAT	Acquired keratosis [keratoderma] palmaris et plantaris	XII Diseases of the skin and subcutaneous tissue (L12_)	137	423041	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_ACQKERAT.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_ACQKERAT.gz
L12_ACTINKERA	Actinic keratosis	XII Diseases of the skin and subcutaneous tissue (L12_)	13737	438369	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_ACTINKERA.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_ACTINKERA.gz
L12_ALLERGICCONTACT	Allergic contact dermatitis	XII Diseases of the skin and subcutaneous tissue (L12_)	5331	394476	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_ALLERGICCONTACT.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_ALLERGICCONTACT.gz
L12_ALOPECANDRO	Androgenic alopecia	XII Diseases of the skin and subcutaneous tissue (L12_)	247	241581	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_ALOPECANDRO.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_ALOPECANDRO.gz
L12_ALOPECAREATA	Alopecia areata	XII Diseases of the skin and subcutaneous tissue (L12_)	862	432686	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_ALOPECAREATA.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_ALOPECAREATA.gz
L12_APOCRINESWEAT	Apocrine sweat disorders, other sweat gland disorders	XII Diseases of the skin and subcutaneous tissue (L12_)	131	432686	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_APOCRINESWEAT.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_APOCRINESWEAT.gz
L12_ATOPIC	Atopic dermatitis	XII Diseases of the skin and subcutaneous tissue (L12_)	26905	394476	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_ATOPIC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_ATOPIC.gz
L12_ATROPHICSKIN	Atrophic disorders of skin	XII Diseases of the skin and subcutaneous tissue (L12_)	5037	423041	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_ATROPHICSKIN.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_ATROPHICSKIN.gz
L12_ATROPHICSKINNAS	Other and unspecified atrophic disorders of skin	XII Diseases of the skin and subcutaneous tissue (L12_)	139	423041	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_ATROPHICSKINNAS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_ATROPHICSKINNAS.gz
L12_BULLOTH	Other bullous disorders	XII Diseases of the skin and subcutaneous tissue (L12_)	860	451899	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_BULLOTH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_BULLOTH.gz
L12_BULLOUS	Bullous disorders	XII Diseases of the skin and subcutaneous tissue (L12_)	1834	451899	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_BULLOUS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_BULLOUS.gz
L12_CELLULITIS	Cellulitis	XII Diseases of the skin and subcutaneous tissue (L12_)	8429	426987	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_CELLULITIS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_CELLULITIS.gz
L12_CHLOASMA	Chloasma	XII Diseases of the skin and subcutaneous tissue (L12_)	127	423041	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_CHLOASMA.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_CHLOASMA.gz
L12_CHRONICULCEROFSKIN	Chronic ulcer of skin, not elsewhere classified	XII Diseases of the skin and subcutaneous tissue (L12_)	2242	423041	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_CHRONICULCEROFSKIN.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_CHRONICULCEROFSKIN.gz
L12_CORNSANDCALLOS	Corns and callosities	XII Diseases of the skin and subcutaneous tissue (L12_)	2349	423041	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_CORNSANDCALLOS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_CORNSANDCALLOS.gz
L12_CUTLAXSEN	Cutis laxa senilis	XII Diseases of the skin and subcutaneous tissue (L12_)	225	438369	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_CUTLAXSEN.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_CUTLAXSEN.gz
L12_DECUBITANSULCERANDPRESSURE	Decubitus ulcer and pressure area	XII Diseases of the skin and subcutaneous tissue (L12_)	1868	423041	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_DECUBITANSULCERANDPRESSURE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_DECUBITANSULCERANDPRESSURE.gz
L12_DERMATHERP	Dermatitis herpetiformis	XII Diseases of the skin and subcutaneous tissue (L12_)	585	451899	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_DERMATHERP.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_DERMATHERP.gz
L12_DERMATITISECZEMA	Dermatitis and eczema	XII Diseases of the skin and subcutaneous tissue (L12_)	59257	394476	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_DERMATITISECZEMA.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_DERMATITISECZEMA.gz
L12_DERMATITISNAS	Other and unspecified dermatitis	XII Diseases of the skin and subcutaneous tissue (L12_)	27587	394476	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_DERMATITISNAS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_DERMATITISNAS.gz
L12_DERM_NUMMULAR	Nummular dermatitis	XII Diseases of the skin and subcutaneous tissue (L12_)	2730	394476	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_DERM_NUMMULAR.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_DERM_NUMMULAR.gz
L12_DISORDSKINAPPENDIX	Disorders of skin appendages	XII Diseases of the skin and subcutaneous tissue (L12_)	21047	432686	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_DISORDSKINAPPENDIX.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_DISORDSKINAPPENDIX.gz
L12_DYSHIDROSIS	Dyshidrosis [pompholyx]	XII Diseases of the skin and subcutaneous tissue (L12_)	514	394476	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_DYSHIDROSIS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_DYSHIDROSIS.gz
L12_ECCRINESWEAT	Eccrine sweat disorders	XII Diseases of the skin and subcutaneous tissue (L12_)	78	432686	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_ECCRINESWEAT.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_ECCRINESWEAT.gz
L12_EPIDERMALTHICKOTH	Other epidermal thickening	XII Diseases of the skin and subcutaneous tissue (L12_)	1405	423041	gs://finngen-public-data-r11/summary_stats/finngen_R11_L12_EPIDERMALTHICKOTH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_L12_EPIDERMALTHICKOTH.gz
